Creature ID,Genome
463,"('IH', 'Pfd', 3, 0.6994261910656077);('IH', 'Lx', 0, -0.7757238527526182);('HO', 1, 'OSC', -0.5027962579751348);('HO', 6, 'Mrv', -0.9572572876793684);('HO', 0, 'Mrv', -0.23686424186769295);('IH', 'LMx', 2, -0.9269029483290026);('HO', 0, 'MRL', 0.5877535476922477);('IH', 'LMy', 5, 0.7417842181590597);('HO', 0, 'MRL', 0.3142524148867005);('HO', 1, 'OSC', 0.5234717808221885);('IH', 'Age', 4, 0.3002844918802823);('IH', 'Blr', 6, 0.9774826909614103);('HO', 1, 'Res', 0.5202008550084551);('IH', 'Blr', 4, 0.7286527088674546);('IH', 'Bfd', 5, 0.6686705675398594)"
464,"('HO', 5, 'OSC', -0.3072110859488102);('HO', 0, 'OSC', 0.7385543559473244);('HO', 5, 'MX', -0.3156294172781764);('HO', 3, 'Res', -0.8428133118086893);('IH', 'BD', 1, -0.7987292065630749);('HO', 4, 'Res', 0.340571598754869);('IH', 'BDx', 4, -0.21902115025904);('HO', 3, 'LPD', 0.3865947626953459);('HO', 0, 'MRL', 0.5586955095712569);('HO', 1, 'OSC', -0.4230115355844002);('HO', 1, 'Mrv', 0.7771799386511355);('HO', 6, 'Mrn', 0.5651734012603655);('HO', 6, 'MX', 0.3712649957182499);('IH', 'Lx', 0, -0.3860781940616429);('HO', 0, 'MY', 0.5777966181974683)"
465,"('IH', 'BDy', 3, -0.44300223819635476);('HO', 0, 'Mfd', 0.6631049277870509);('IH', 'Sg', 5, -0.5261346218764866);('HO', 4, 'OSC', 0.24713853798986385);('IH', 'Sfd', 3, -0.6377851291420749);('HO', 0, 'OSC', -0.7778038473916644);('IH', 'Osc', 3, -0.17881962618817182);('HO', 1, 'LPD', -0.17738466993874602);('IH', 'Sg', 3, 0.4982591855237284);('HO', 0, 'MX', 0.16399936150979788);('HO', 1, 'MRL', -0.588741145457421);('IH', 'LPF', 6, -0.5780532734149264);('HO', 6, 'SG', 0.1390633820096443);('IH', 'BD', 3, -0.18146447980989988);('HO', 4, 'Kill', -0.25452141445200893)"
466,"('HO', 2, 'SG', -0.40263399316378923);('IH', 'BDy', 5, -0.5162376909508313);('IH', 'Blr', 6, 0.1662190334716458);('IH', 'Sir', 2, 0.6342256555478465);('IH', 'Gen', 1, 0.9424708642748638);('HO', 6, 'MX', 0.23406968214322865);('IH', 'Ly', 4, -0.6690800754387578);('HO', 5, 'Mrv', 0.3454546895880972);('IH', 'Age', 5, -0.43320143255965626);('IH', 'Rnd', 3, -0.11497624804803874);('HO', 6, 'MY', -0.049838162602471536);('IH', 'Gen', 6, 0.5159321175774478);('HO', 5, 'MX', -0.7116785594882042);('IH', 'BDy', 2, -0.5124183505845803);('IH', 'LBf', 3, -0.5100538422231684)"
467,"('HO', 6, 'Kill', -0.4885074621031731);('IH', 'Blr', 4, -0.09861968087221773);('IH', 'Pfd', 0, 0.5619924208715801);('HO', 5, 'MY', -0.739129501646093);('IH', 'LMy', 1, 0.9051635790629347);('HO', 3, 'Mrv', -0.027335075519539842);('IH', 'Gen', 1, -0.7071552574568261);('IH', 'LMy', 5, -0.1814920361502257);('IH', 'Bfd', 1, -0.16651371311457952);('HO', 5, 'Mfd', 0.27589353496858604);('HO', 5, 'SG', -0.453563333670854);('IH', 'Rnd', 3, 0.1095619414580935);('HO', 6, 'Mfd', -0.4170787487759715);('IH', 'Plr', 4, 0.8529364044968588);('IH', 'Pfd', 1, -0.0017028110686141407)"
468,"('HO', 5, 'Mfd', 0.2877824872460484);('HO', 6, 'Mrv', -0.7371572361830001);('HO', 3, 'LPD', 0.587999060488666);('IH', 'Lx', 4, -0.3106918711920832);('IH', 'Age', 0, -0.037562228454164126);('IH', 'LPF', 5, 0.3266669174855348);('HO', 1, 'SG', 0.5914285564735067);('HO', 3, 'MY', -0.12242635287013459);('IH', 'Sir', 6, 0.6200810372429948);('HO', 5, 'Kill', 0.35220420938644725);('HO', 3, 'Mrn', -0.07617416782710817);('IH', 'LBf', 5, -0.7851025585272005);('IH', 'BDy', 1, -0.21936722904636996);('IH', 'Sg', 0, 0.27485280321936023);('IH', 'Sfd', 6, 0.20360670067924835)"
469,"('HO', 0, 'Mrv', -0.24656001795163607);('IH', 'BD', 3, 0.3859309004052318);('IH', 'Plr', 0, -0.330003893052333);('HO', 2, 'OSC', -0.030182713954012508);('IH', 'Osc', 5, 0.7409431943570606);('HO', 4, 'MRL', 0.8913315597922777);('IH', 'LBf', 0, -0.2851984353071768);('IH', 'Blr', 2, -0.0038032002055015113);('HO', 6, 'Mrn', 0.2926131920372066);('HO', 1, 'MX', -0.8319158336388752);('HO', 2, 'MRL', 0.4812868990478758);('IH', 'Pfd', 2, 0.16715034509091442);('IH', 'Lx', 2, -0.7414944671134422);('IH', 'Sfd', 4, -0.6532683860691786);('HO', 3, 'LPD', 0.45088439294726346)"
470,"('IH', 'Sfd', 3, 0.5614457595185329);('HO', 2, 'Res', -0.0013794628707268775);('IH', 'LMy', 2, 0.16446676634587143);('HO', 0, 'Kill', 0.4193680457082938);('HO', 2, 'Mfd', -0.7200655523483246);('HO', 1, 'Res', -0.8971740995599702);('IH', 'Blr', 5, -0.5889577887024207);('HO', 3, 'MRL', -0.8734992190084374);('HO', 1, 'Mrv', -0.9165447427561983);('HO', 0, 'LPD', 0.468626194626389);('HO', 3, 'Res', -0.44562385861677556);('HO', 6, 'SG', -0.08052271255182353);('IH', 'Pfd', 0, 0.9870648476963513);('IH', 'LPF', 4, -0.2890677159210937);('IH', 'Blr', 0, -0.38432769550808166)"
471,"('IH', 'Plr', 3, -0.39937579248135324);('IH', 'BDy', 3, 0.606589206930717);('HO', 6, 'Mrv', 0.6706640824544703);('HO', 2, 'SG', 0.7661159781295679);('HO', 0, 'Mrv', -0.4222266462650084);('HO', 6, 'Mfd', 0.7125942670800869);('HO', 2, 'OSC', -0.34856002695223065);('HO', 5, 'MX', -0.2867998928061324);('IH', 'LPF', 3, 0.4179596205111964);('HO', 6, 'Res', -0.8301294950601377);('IH', 'Pop', 5, -0.19925209935001043);('IH', 'Ly', 4, -0.6218357331864084);('HO', 1, 'OSC', 0.7725211085974271);('HO', 6, 'Mfd', -0.3084699160093247);('HO', 3, 'Mrv', -0.22360665429188709)"
472,"('IH', 'Sfd', 5, -0.6661826158597148);('HO', 3, 'Res', 0.6830802709592776);('IH', 'BD', 6, 0.01359683179811677);('IH', 'Pop', 4, -0.7802289875103667);('HO', 0, 'Mrn', -0.43723546658638046);('IH', 'Rnd', 4, 0.30208785335026045);('IH', 'Sir', 5, 0.20478902690845113);('HO', 0, 'Res', 0.7416622954612191);('HO', 3, 'Res', 0.6714337704358615);('IH', 'Sg', 2, -0.6701690587238944);('HO', 1, 'SG', 0.9546807698827577);('HO', 0, 'MY', -0.4212810554195008);('IH', 'Age', 4, -0.10900078572690819);('HO', 5, 'LPD', -0.2573961587405962);('HO', 6, 'MY', -0.6224010160085927)"
473,"('IH', 'Pop', 2, 0.47423157472955335);('HO', 6, 'Res', 0.3001752254464418);('IH', 'Gen', 0, -0.5052026029145285);('HO', 0, 'LPD', 0.05628535253814326);('HO', 0, 'MX', 0.8994070132710563);('IH', 'Sg', 1, 0.5582375482973903);('HO', 0, 'Mrn', 0.6176083198790354);('IH', 'Blr', 2, -0.1935430962465483);('IH', 'Sfd', 2, 0.19974427589995059);('IH', 'Lx', 6, 0.5449501289330876);('HO', 2, 'MY', 0.6044981488991661);('IH', 'Bfd', 4, 0.7245522829495186);('IH', 'LBf', 5, 0.7738849102487693);('HO', 6, 'SG', -0.6718828025208126);('IH', 'Ly', 0, 0.4345714225273529)"
474,"('IH', 'Plr', 1, 0.47385947676719953);('IH', 'Rnd', 4, 0.49772958000283385);('HO', 3, 'Mrn', 0.9758787915686487);('HO', 4, 'Mfd', 0.9705428179955271);('IH', 'Bfd', 3, -0.5143016149983297);('IH', 'LBf', 0, 0.16097966530140662);('HO', 1, 'Mrn', -0.9525377049258033);('HO', 4, 'Mfd', 0.9003178261107851);('HO', 2, 'MY', -0.6908817508796383);('IH', 'LBf', 2, 0.011578428202758895);('HO', 2, 'Mrn', -0.1903091503842178);('HO', 6, 'Mrv', -0.9048963658078208);('HO', 2, 'Kill', -0.34971046655729054);('HO', 5, 'Mrn', 0.9970935216011902);('HO', 1, 'Mrn', -0.7558489094022705)"
475,"('IH', 'Lx', 3, 0.27643868387857307);('IH', 'Sfd', 0, -0.39381759201504485);('HO', 2, 'MX', 0.5226012247821497);('IH', 'Ly', 5, 0.383055378757176);('IH', 'LBf', 1, -0.4675286656184505);('IH', 'Pfd', 1, 0.7270545785768532);('HO', 1, 'OSC', 0.1607191256740439);('HO', 6, 'SG', -0.7297800651584869);('IH', 'Age', 3, 0.09453028123889484);('IH', 'Blr', 0, -0.6762611245924703);('HO', 5, 'Res', -0.24229902305470752);('IH', 'Pop', 3, 0.22833530362762944);('HO', 3, 'MRL', 0.617624618888091);('IH', 'Gen', 1, 0.38976547814497287);('IH', 'Bfd', 4, 0.957909210642671)"
476,"('IH', 'Bfd', 4, 0.7654472858700614);('IH', 'Blr', 6, -0.04929187930456003);('HO', 3, 'Res', 0.21989649774148146);('HO', 2, 'LPD', -0.34282147790264816);('HO', 4, 'LPD', 0.6603900293964631);('HO', 2, 'SG', 0.6058060638223897);('IH', 'BDx', 3, 0.8123092289037976);('HO', 3, 'Mrn', 0.7708445256324457);('HO', 4, 'MY', -0.7304479608231018);('HO', 4, 'LPD', 0.27569868405088704);('IH', 'BDx', 6, 0.24767100463667568);('IH', 'BDy', 3, -0.6006325066757952);('IH', 'Sir', 3, 0.3704575060807689);('HO', 2, 'Mrn', -0.019859924375518423);('HO', 4, 'Mfd', -0.3148511792483988)"
477,"('HO', 1, 'Res', 0.6313167167023928);('HO', 0, 'MX', 0.5456365942572081);('HO', 4, 'Res', -0.3408649155584911);('IH', 'Lx', 1, -0.9050751981768876);('HO', 1, 'OSC', -0.6051879690121895);('IH', 'BDy', 6, 0.9954544120961704);('HO', 3, 'SG', 0.9913359686412615);('HO', 6, 'Mrn', -0.2161174434038855);('IH', 'Sg', 3, 0.8534123737728903);('IH', 'Gen', 0, -0.8747551664172859);('HO', 1, 'Mrn', -0.8104897110077751);('HO', 6, 'MRL', -0.2645102471538472);('IH', 'LMx', 1, -0.9663471109078587);('HO', 5, 'Res', 0.5542501516790863);('IH', 'Sir', 5, -0.30512683233151283)"
478,"('IH', 'Blr', 0, -0.18044877284450545);('HO', 5, 'Mrv', -0.22094137149969995);('IH', 'Pfd', 5, 0.9292592940821949);('IH', 'BDx', 6, -0.09331491801683023);('HO', 0, 'Mrn', -0.9196382591080505);('IH', 'LMx', 6, -0.6197003679824906);('HO', 6, 'Kill', -0.6143877843501526);('HO', 6, 'Mfd', 0.47145634340288645);('HO', 1, 'OSC', 0.9446565594884901);('IH', 'Bfd', 6, 0.08941964339977049);('IH', 'Sg', 6, 0.963277106214341);('HO', 0, 'MX', -0.7610548091347227);('IH', 'Age', 3, -0.7078295435645097);('IH', 'Sg', 6, 0.21231291627168303);('HO', 5, 'Mrv', 0.8846787686800219)"
479,"('HO', 3, 'Mrn', 0.35037301261395215);('HO', 2, 'LPD', -0.9077105725441914);('IH', 'Sir', 1, 0.5717881819840149);('HO', 6, 'SG', -0.17105529788252838);('IH', 'Age', 4, -0.762087766221647);('HO', 6, 'SG', -0.4319248875092545);('HO', 6, 'Res', 0.6829307868495416);('IH', 'Lx', 4, 0.2445116609913487);('HO', 6, 'SG', -0.9652159051149656);('HO', 2, 'Kill', 0.7093843875287555);('HO', 4, 'MRL', -0.9321264604213062);('HO', 4, 'Mrn', -0.9589662754027564);('HO', 2, 'MY', 0.19175100138349066);('HO', 0, 'MRL', -0.44983840102182304);('HO', 0, 'Mrv', -0.9191026836110121)"
480,"('HO', 3, 'Mrn', -0.48535306887410345);('IH', 'Ly', 3, -0.8981530660862809);('HO', 6, 'MRL', 0.528334920955529);('IH', 'Plr', 5, 0.013004653829266077);('IH', 'Rnd', 3, 0.2982103477778497);('IH', 'Age', 1, 0.9181712419524064);('IH', 'LPF', 4, -0.37065254151599025);('HO', 3, 'MRL', 0.7300587514196908);('IH', 'Lx', 2, 0.8550208036139704);('HO', 3, 'MRL', -0.693617666733777);('HO', 4, 'LPD', -0.4110616687791713);('IH', 'Rnd', 3, -0.9123852514991524);('IH', 'Sir', 6, -0.1423214327266087);('IH', 'BDy', 4, 0.1957338916836342);('HO', 1, 'MRL', 0.10266076499729704)"
481,"('IH', 'Osc', 4, -0.13296516624906296);('HO', 2, 'MX', -0.5230074115702998);('HO', 3, 'LPD', -0.6084080175810522);('HO', 3, 'MRL', 0.032044762618359535);('IH', 'Gen', 3, 0.21409449420406612);('HO', 4, 'Mrn', -0.29633047599266726);('IH', 'Osc', 6, 0.5895220435780117);('IH', 'Pfd', 0, 0.800365790912922);('IH', 'Rnd', 3, 0.11634139077320738);('IH', 'BDy', 0, 0.2730158509303864);('HO', 5, 'Res', -0.16406442662976595);('IH', 'Rnd', 0, 0.46334839727454336);('IH', 'BDx', 3, -0.7735906591123658);('HO', 1, 'MX', -0.9251000305362771);('HO', 3, 'Mrn', 0.8067695022416639)"
482,"('IH', 'Bfd', 4, 0.99665455204656);('IH', 'Pfd', 5, -0.09995602183345342);('IH', 'Age', 2, 0.9058962737396361);('HO', 3, 'LPD', 0.37815462691123325);('HO', 1, 'Mfd', 0.36126170929745616);('HO', 3, 'SG', -0.9400727029445362);('IH', 'Sg', 1, -0.5897323449448966);('HO', 4, 'MRL', -0.8855811069930524);('IH', 'Lx', 4, 0.9873371499439008);('IH', 'LBf', 6, -0.014823589528414116);('HO', 3, 'SG', -0.4184402906868896);('HO', 3, 'Kill', 0.9550425060224299);('IH', 'Sfd', 5, -0.5112056090083379);('IH', 'LMx', 1, -0.43025223391937284);('IH', 'Bfd', 3, -0.546950297040893)"
483,"('HO', 6, 'Mfd', 0.6219507149457351);('IH', 'BDx', 5, 0.9608445263441554);('IH', 'Age', 3, -0.7541734493870125);('IH', 'Sfd', 3, -0.3386392903482698);('HO', 3, 'Mrn', 0.7055176781488341);('HO', 6, 'Kill', -0.5330753804831119);('HO', 6, 'MRL', -0.4124334598258008);('HO', 6, 'Mrn', 0.8880162393412723);('HO', 6, 'MRL', 0.1802698531816218);('HO', 1, 'Res', 0.379436342045252);('IH', 'Pop', 5, 0.510872531665975);('HO', 1, 'OSC', -0.08063877717938528);('IH', 'Sfd', 2, -0.8795944773046735);('IH', 'Ly', 4, 0.3222784858123573);('HO', 4, 'Mrn', 0.6771204299327775)"
484,"('IH', 'Sir', 3, 0.36662151789998876);('IH', 'LMx', 0, -0.1350901430088971);('IH', 'LMx', 0, 0.7658814247114929);('IH', 'Pop', 5, 0.48805063805196003);('IH', 'LBf', 1, -0.8294575206314914);('IH', 'LBf', 6, -0.8897867354454665);('HO', 3, 'MX', 0.007689929504800519);('IH', 'BD', 5, 0.2755142899483696);('IH', 'Gen', 3, 0.0604165237046117);('IH', 'BD', 2, -0.05927118336120363);('IH', 'Age', 6, 0.5601736519842804);('HO', 1, 'MX', -0.6747791942074386);('IH', 'Osc', 1, -0.841658137656456);('IH', 'Rnd', 5, -0.27396181625236826);('HO', 1, 'Res', -0.8821443211128026)"
485,"('IH', 'Ly', 6, 0.7252958056710543);('IH', 'Blr', 4, -0.0682073032458046);('IH', 'Sg', 6, 0.7522653149024863);('IH', 'BDx', 6, 0.8839258476512413);('HO', 1, 'Res', -0.00428077273086469);('HO', 2, 'Mrv', 0.5684373175405211);('IH', 'BDy', 5, 0.6210107846117243);('HO', 2, 'OSC', -0.05998383595857759);('HO', 3, 'MX', -0.055157046001460985);('HO', 3, 'Mrn', 0.3613991805353398);('HO', 4, 'Mrv', 0.6596122485558835);('IH', 'LBf', 2, -0.9183096201516017);('HO', 2, 'Res', -0.43501768734810575);('HO', 4, 'MY', 0.5112092577188847);('IH', 'BDy', 5, -0.6702229622818199)"
486,"('IH', 'BDx', 3, -0.7911240910271731);('HO', 0, 'SG', 0.45815353558996086);('IH', 'Gen', 1, 0.9287474186386986);('IH', 'LMy', 6, 0.5540916743013962);('IH', 'LMy', 4, 0.5412695295176577);('HO', 1, 'Mfd', 0.7807073281309551);('IH', 'Pfd', 6, -0.7219768669995119);('HO', 5, 'LPD', -0.5023622291210967);('HO', 6, 'OSC', 0.3403875551576656);('IH', 'LMy', 1, -0.5970402790465004);('HO', 3, 'Mfd', -0.5149408205849828);('IH', 'LPF', 5, -0.1885763091861543);('HO', 3, 'MX', -0.7170793318761515);('IH', 'Ly', 2, -0.8028661152680194);('IH', 'Pop', 2, 0.4068343072451581)"
487,"('HO', 0, 'LPD', 0.6335425542198252);('HO', 0, 'LPD', 0.20932884418684328);('IH', 'BD', 5, -0.7719256322586854);('HO', 1, 'MRL', -0.5164383923754641);('HO', 2, 'Mrn', -0.6740991664445564);('HO', 0, 'Kill', -0.015615687271719247);('IH', 'LPF', 0, 0.9886191170607879);('IH', 'Lx', 4, -0.25521754290435394);('IH', 'LBf', 1, 0.43947614433456095);('IH', 'LPF', 4, -0.4453499043244393);('IH', 'Lx', 3, 0.12084343050474766);('IH', 'LMy', 6, -0.8232496416834334);('IH', 'Sfd', 5, 0.0220288991364328);('HO', 6, 'Mrv', -0.6127475739171502);('HO', 4, 'MX', 0.21027023124973332)"
488,"('HO', 3, 'Res', 0.9982932249910592);('HO', 3, 'MX', 0.6423715897066846);('IH', 'Rnd', 0, -0.9460134147951569);('IH', 'BD', 0, 0.1885391764457267);('IH', 'Blr', 6, 0.7574184438678992);('IH', 'LMx', 0, 0.8560462854637509);('IH', 'BDy', 6, -0.02610155852869034);('HO', 1, 'SG', -0.25884431221735626);('HO', 6, 'Mrv', 0.039463497843253315);('IH', 'LMy', 0, 0.2812520852078575);('IH', 'Plr', 1, 0.462443581324836);('HO', 2, 'Mfd', -0.2345123454885012);('HO', 0, 'Mfd', -0.5703507108116748);('HO', 3, 'MX', -0.7250172049315975);('HO', 1, 'Mrn', 0.7552316304280291)"
489,"('HO', 5, 'Mrn', 0.5873457809069125);('IH', 'Ly', 6, 0.8504183380103976);('HO', 2, 'LPD', -0.6555457090485397);('IH', 'Osc', 4, 0.2937928571959867);('HO', 1, 'Mfd', -0.9355908480294928);('HO', 5, 'MX', -0.7482342792919923);('IH', 'Plr', 4, -0.2057228358642793);('IH', 'Gen', 5, 0.41758849721512026);('IH', 'Blr', 6, 0.04363798728371493);('HO', 5, 'Mrn', 0.5428737519499005);('IH', 'Pop', 4, -0.510890905452092);('IH', 'Age', 6, 0.6885357593501553);('IH', 'BDx', 4, 0.2887780301399643);('IH', 'LMx', 6, 0.49283094869338795);('HO', 0, 'Kill', -0.5183521528051156)"
490,"('IH', 'Lx', 1, 0.6364022876624538);('HO', 3, 'MY', 0.3405939193025016);('HO', 4, 'Kill', 0.7439452069664394);('IH', 'Blr', 5, -0.4511890969966743);('HO', 1, 'MRL', -0.45180855956349775);('HO', 1, 'SG', 0.7886389078563412);('IH', 'LMx', 6, 0.4510066768348795);('IH', 'Plr', 4, -0.7083712967678606);('IH', 'LMx', 1, -0.8233625038837817);('HO', 3, 'MY', 0.6953707519447863);('IH', 'Ly', 2, -0.7961601295879743);('HO', 6, 'MRL', 0.15669479624225913);('IH', 'Blr', 3, 0.7569077408313878);('HO', 6, 'OSC', -0.18862851050038176);('IH', 'Sir', 3, 0.9368141085185562)"
491,"('HO', 3, 'MX', -0.44094137893711594);('HO', 5, 'Mrv', -0.6947961312222761);('IH', 'Pop', 5, 0.9296404672970326);('IH', 'Lx', 1, 0.9408180909241812);('IH', 'Ly', 5, -0.23606645938312676);('IH', 'LMy', 3, 0.1265156032619419);('IH', 'Sfd', 2, -0.8233259591531861);('HO', 5, 'MY', -0.7458795106587695);('IH', 'Rnd', 0, -0.3439920435262609);('IH', 'BDx', 1, 0.20188852836441562);('HO', 2, 'MX', -0.12124332400651538);('HO', 5, 'Mrv', 0.009913304133739587);('IH', 'LPF', 4, -0.9975547793858464);('HO', 1, 'MX', 0.2257296042515966);('HO', 1, 'MRL', -0.703142550724815)"
492,"('IH', 'LBf', 2, -0.21772081031036628);('IH', 'Pop', 4, -0.8761223483817622);('IH', 'Rnd', 0, 0.38772783107248343);('HO', 3, 'OSC', 0.5259108230080654);('IH', 'Bfd', 6, -0.7419274874728283);('IH', 'Osc', 6, 0.10738844370904155);('IH', 'LPF', 2, -0.17405218738604722);('IH', 'Blr', 1, -0.9764073702554197);('IH', 'BD', 3, -0.10908600000945867);('HO', 5, 'MX', -0.7708128491021606);('HO', 6, 'MRL', 0.5148740281957287);('HO', 6, 'Mrn', 0.8720204336486925);('IH', 'LPF', 3, 0.5451240505311821);('HO', 1, 'Res', -0.022654078438569147);('HO', 5, 'LPD', -0.5237949231524579)"
493,"('IH', 'Gen', 6, 0.038461908851892046);('HO', 3, 'Kill', 0.40804623130354356);('HO', 3, 'OSC', 0.012993575763867504);('IH', 'Gen', 4, -0.6711932654502459);('HO', 0, 'LPD', 0.5054246020811191);('HO', 6, 'Res', -0.7001144658474938);('IH', 'LMy', 5, -0.38873070772730256);('IH', 'Sfd', 1, -0.7865266185179418);('IH', 'BD', 1, -0.3084658124399542);('HO', 0, 'OSC', 0.3979748410261925);('HO', 2, 'MRL', 0.28197418643885563);('IH', 'LPF', 4, -0.5970008523653214);('IH', 'Blr', 0, -0.09762984181041667);('IH', 'Sfd', 4, 0.21245417389353705);('HO', 4, 'LPD', -0.7186863797368264)"
494,"('IH', 'Lx', 0, 0.29875980109419187);('IH', 'Age', 4, 0.3497512632714401);('HO', 5, 'SG', 0.6786771842608601);('IH', 'Pfd', 3, -0.15575028267051572);('HO', 2, 'MRL', 0.03644973136158969);('HO', 2, 'MRL', 0.043906042458637495);('HO', 5, 'MX', -0.3195821077691934);('IH', 'Sir', 3, -0.7605262394091936);('IH', 'BDy', 6, 0.799786287664964);('HO', 0, 'MY', 0.9651802176180475);('IH', 'Sir', 3, -0.048838461772735764);('HO', 0, 'Mfd', -0.31667630856027995);('IH', 'Rnd', 2, -0.3139266457485892);('IH', 'Bfd', 4, -0.7277772351266731);('HO', 1, 'LPD', -0.7596045296853999)"
495,"('IH', 'BD', 5, 0.9570591000870703);('HO', 5, 'Mrv', 0.06135167460625501);('HO', 3, 'Kill', -0.6283717504711492);('IH', 'Pop', 4, -0.8601483583614813);('HO', 6, 'Res', 0.05411616739753211);('IH', 'LPF', 3, 0.328483043122356);('HO', 2, 'Res', -0.40976473302363803);('HO', 6, 'Mrn', -0.6022528436700465);('HO', 0, 'Mrn', -0.5444080390975665);('IH', 'Sfd', 5, 0.09325556356691989);('HO', 4, 'SG', -0.38161523469411596);('IH', 'Osc', 4, -0.5094776382006301);('IH', 'BDy', 2, -0.43692577874044236);('IH', 'Sfd', 3, 0.11631034959441466);('HO', 6, 'Mrv', -0.6529511720809424)"
496,"('IH', 'Plr', 2, 0.3628808009467168);('HO', 1, 'Mrn', 0.8310004266167907);('HO', 3, 'SG', -0.07550258802680498);('HO', 2, 'Mfd', 0.3517332045834032);('IH', 'Blr', 2, 0.6355589468347229);('HO', 2, 'MY', -0.8934635806504825);('IH', 'Bfd', 6, -0.4832118042563607);('HO', 6, 'OSC', -0.8895270046820962);('HO', 4, 'SG', 0.3989616218798828);('HO', 5, 'LPD', 0.9818601166372163);('HO', 4, 'Mrv', 0.18255865070191368);('HO', 0, 'MY', -0.9069836450860997);('IH', 'Pop', 2, -0.3580249278013592);('HO', 0, 'SG', 0.39660280148559623);('IH', 'Lx', 6, 0.5097593710642574)"
497,"('IH', 'Osc', 3, 0.1317633777456224);('HO', 1, 'Kill', 0.18810569347342643);('IH', 'Gen', 2, -0.051877721401513144);('IH', 'LPF', 5, -0.03402080431878751);('HO', 2, 'Mrv', -0.580812227385554);('IH', 'Pfd', 5, -0.2915987833102225);('IH', 'Lx', 0, -0.26278852886634607);('IH', 'Lx', 4, 0.9663444165931261);('IH', 'Osc', 1, 0.8510999171345484);('IH', 'BDx', 3, 0.1003816951276042);('IH', 'BDx', 3, -0.49726973480977743);('HO', 0, 'OSC', 0.48423054247978525);('HO', 3, 'Mrv', -0.20061905370811095);('IH', 'LMy', 2, 0.8968457670016967);('HO', 1, 'LPD', 0.7667640753067277)"
498,"('IH', 'Lx', 1, -0.30741797170390495);('HO', 4, 'Res', -0.7765193127531889);('IH', 'Blr', 6, 0.7180847189903143);('HO', 5, 'SG', 0.9345480143524882);('HO', 0, 'LPD', -0.06727051087924063);('HO', 5, 'Mrv', 0.61351835489065);('HO', 4, 'Mrn', 0.5524243032392144);('HO', 5, 'Mrv', 0.7727109793197682);('HO', 4, 'Mrv', 0.25206759122907996);('IH', 'BDx', 0, -0.7371000038295115);('IH', 'Gen', 3, -0.9865006451769389);('HO', 4, 'Kill', 0.13594333062504194);('IH', 'LMx', 1, -0.43516996638526306);('IH', 'Gen', 2, 0.9599588436448034);('IH', 'Gen', 6, 0.5120569495015104)"
499,"('HO', 1, 'MY', 0.6196462746028133);('IH', 'Gen', 3, -0.1942916675673847);('IH', 'Ly', 3, -0.541502043790115);('IH', 'Sg', 2, -0.3324950406368663);('IH', 'Pop', 5, -0.20975119174125378);('HO', 3, 'Mfd', -0.7035094201714227);('IH', 'LMy', 4, 0.33994875287416293);('IH', 'Sir', 1, -0.7734004196352975);('HO', 6, 'SG', -0.6828609736503977);('IH', 'Pfd', 4, 0.26050569074248364);('HO', 6, 'Mfd', 0.710744782763961);('IH', 'BDx', 3, 0.8033335404989665);('HO', 6, 'LPD', 0.0977696214192072);('IH', 'Pop', 2, 0.06240844019536418);('IH', 'Blr', 3, 0.22436067140009897)"
500,"('HO', 2, 'Kill', -0.761713547934078);('IH', 'Age', 3, -0.980696999341004);('IH', 'BDy', 5, -0.9571585064221904);('HO', 6, 'OSC', -0.38214118796579966);('IH', 'BDy', 4, -0.7483956622568169);('HO', 4, 'MY', -0.5815450266238618);('HO', 6, 'Mrv', 0.4435895675612065);('IH', 'BDx', 5, 0.010350745369940517);('HO', 5, 'OSC', 0.4056706929576779);('HO', 2, 'Mfd', 0.09955756955645145);('IH', 'Ly', 1, -0.21996817093251364);('IH', 'Sfd', 5, -0.41132199646896317);('HO', 5, 'Mrn', -0.4947409209112852);('HO', 0, 'Mrv', -0.837672146160398);('HO', 3, 'MY', -0.9224299863063705)"
501,"('HO', 5, 'Kill', -0.7833378083328857);('IH', 'LMy', 4, -0.13010239686558722);('IH', 'LMx', 1, -0.48760438329308764);('IH', 'Rnd', 1, -0.5673509353169173);('HO', 2, 'Mrn', 0.3591403812147538);('HO', 3, 'LPD', 0.4986313232659081);('IH', 'Pop', 2, -0.9741979809545946);('HO', 0, 'LPD', 0.5056770381916946);('HO', 5, 'Kill', -0.02007919536816427);('IH', 'Bfd', 2, -0.6744021358604226);('IH', 'Ly', 3, -0.0397220398040774);('IH', 'Bfd', 2, 0.7136804834653885);('IH', 'Bfd', 5, 0.8451215270542394);('IH', 'Sfd', 0, 0.45414001926299763);('HO', 1, 'MRL', 0.7066652164792033)"
